A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,Class
-1.199948,-0.919229,0.195097,0.195108,1.188518,0.62685,0.143673,1.285777,-1.498045,-0.343886,-0.786462,-1.00697,1.00697,-0.775865,-1.020618,0.401491,-0.575232,2.097973,0.064694,-1.616734,-1.306792,-2.235432,-1.131967,1.135564,-1.537703,-0.41278,1.455624,3
-1.195438,-0.955637,-0.581595,-0.581588,0.957992,0.328607,0.069484,1.032694,-1.425934,-0.288364,-0.770913,-1.00697,1.00697,-0.775865,-1.009829,-0.479403,-0.78887,1.801522,0.779967,-1.603866,-1.306792,1.77048,1.845436,0.965404,-1.661717,-0.408617,1.455624,3
-1.195438,-0.937433,1.714031,1.714024,0.912818,0.559746,0.129314,1.019995,-1.461989,-0.177321,-0.786462,-1.00697,1.00697,-0.775865,-1.009457,0.133559,-0.78887,1.935474,0.086152,-2.019557,-1.306792,1.75372,1.878055,1.000643,-1.661717,-0.268468,1.455624,3
-1.195438,-0.907851,-0.245505,-0.245437,3.191766,2.807754,1.03873,4.039394,-2.219148,0.711028,-0.459936,-1.00697,1.00697,-0.775865,-1.016154,0.535839,1.555076,2.058446,-1.809323,-2.711631,-1.306792,2.259682,1.927739,1.715217,-0.301082,0.349019,1.455624,3
2.351622,2.32111,-0.556678,-0.556685,-0.288478,-0.293975,-0.114792,-0.389346,-1.101438,-2.065062,1.771322,1.50851,-1.50851,0.025281,-1.018014,-1.655711,0.54677,-0.420766,0.522022,0.88357,0.962991,0.634515,0.61361,0.574999,0.495147,-1.946785,1.345025,3
0.84305,0.769206,-0.65268,-0.652701,-0.421206,-0.372264,-0.174622,-0.476788,1.963251,2.820856,-0.561004,-1.00697,1.00697,-0.775865,1.078175,-1.426708,1.368952,-0.55911,1.368727,1.04358,-1.306792,-0.412106,0.101973,-1.760419,-0.409125,2.926509,-1.292502,3
-1.199948,-0.960188,-0.691097,-0.691086,1.005727,0.365888,0.095809,1.098857,-1.065383,-0.343886,-0.802011,-1.00697,1.00697,-0.775865,-1.020246,-0.175594,-0.634306,1.810306,0.612772,-1.594355,-1.306792,1.787711,1.845436,1.034088,-1.571994,-0.361438,1.455624,3
-1.195438,-0.910127,-0.430167,-0.430113,3.039944,2.267188,0.923857,3.789869,-2.074927,0.655506,-0.459936,-1.00697,1.00697,-0.775865,-1.016154,-0.036666,0.95948,2.043075,-1.630505,-2.845346,-1.306792,2.23773,-1.131212,1.592696,-0.646819,0.262294,1.455624,3
-1.195438,-0.928331,-0.11721,-0.117204,1.024588,0.559746,0.167605,1.115861,-1.425934,-0.288364,-0.786462,-1.00697,1.00697,-0.775865,-1.009457,-0.040483,-0.801008,1.999156,0.154103,-2.247264,-1.306792,1.79432,1.893761,1.0119,-1.668763,-0.375314,1.455624,3
-1.199948,-0.919229,-0.213032,-0.212968,2.714879,2.222452,0.816163,3.376318,-1.966762,0.599984,-0.459936,-1.00697,1.00697,-0.775865,-1.026943,0.844992,1.459182,2.012332,-1.624246,-2.400561,-1.306792,-2.201559,-1.131967,1.685525,-0.356747,0.243561,1.455624,3
-1.195438,-0.910127,0.679792,0.679794,1.073255,0.567202,0.124528,1.168667,-1.60621,-0.343886,-0.786462,-1.00697,1.00697,-0.775865,-1.009457,0.285464,-0.777945,2.128716,0.267653,-1.774506,-1.306792,1.811079,-1.131212,1.055623,-1.655375,-0.379477,1.455624,3
-1.204458,-0.912402,0.099785,0.099793,1.097006,0.738692,0.162819,1.186368,-1.67832,-0.232843,-0.802011,-1.00697,1.00697,-0.775865,-1.031036,0.352638,-0.780778,2.181419,-0.133795,-2.031866,-1.306792,1.819105,1.935139,1.066064,-1.657019,-0.407923,1.455624,3
-0.956412,-1.014801,0.756892,0.756863,-0.401413,-0.312616,-0.165049,-0.46024,1.061872,0.100288,-0.802011,-1.00697,1.00697,-0.775865,-0.427554,0.478589,-0.205412,-0.328536,1.26233,0.644114,-1.306792,-0.056859,0.64034,-0.106294,-1.323026,0.577282,-0.167199,3
-1.195438,-0.926055,1.555859,1.555855,1.030177,0.649219,0.181965,1.143552,-1.389879,-0.232843,-0.802011,-1.00697,1.00697,-0.775865,-1.009085,0.173253,-0.738697,2.021116,-0.072102,-2.228802,-1.306792,1.796326,1.897536,1.044855,-1.632592,-0.300383,1.455624,3
-1.175143,-0.994321,-0.745869,-0.745868,0.412647,0.183214,-0.011885,0.429882,-1.498045,-0.288364,-0.770913,-1.00697,1.00697,-0.775865,-0.960717,-0.17254,-0.888406,1.382098,0.908269,-1.251955,-1.306792,1.517322,1.726738,0.789208,-1.719731,-0.413473,1.455624,3
-1.190928,-0.910127,0.189014,0.189025,1.265127,0.455361,0.086237,1.349919,-1.786486,-0.232843,-0.786462,-1.00697,1.00697,-0.775865,-0.998667,0.209893,-0.575232,2.097973,0.614113,-1.025366,-1.306792,1.872215,-1.131967,1.135564,-1.537703,-0.473835,1.455624,3
-0.848174,-0.957913,0.29454,0.294508,-0.440532,-0.409545,-0.196161,-0.510986,1.278203,-0.010755,-0.786462,-1.00697,1.00697,-0.775865,-0.165623,-3.161781,-0.286336,-0.69965,1.741116,1.04358,-1.306792,-2.653702,-1.425238,-1.923563,-1.370001,0.748652,-1.637642,3
-1.195438,-0.914678,-0.019868,-0.019858,1.020397,0.623122,0.169999,1.094279,-1.498045,-0.621495,-0.802011,-1.00697,1.00697,-0.775865,-1.009085,0.56103,-0.690953,2.102365,0.074529,-2.008368,-1.306792,1.792904,-1.131967,1.086621,-1.604877,-0.434288,1.455624,3
1.445126,1.369943,-0.829774,-0.829793,-0.423767,-0.372264,-0.169836,-0.479307,2.828575,3.209509,-0.561004,-1.00697,1.00697,-0.775865,-0.33826,-1.412205,0.388161,-0.605224,0.251112,1.04358,0.962991,-0.483155,-1.334312,-0.162905,0.587218,3.513469,-1.346924,3
-1.195438,-0.976117,0.322709,0.322705,0.695565,0.474001,0.064698,0.761665,-1.60621,-0.177321,-0.428839,-1.00697,1.00697,-0.775865,-1.016898,-0.563371,-0.942624,1.581928,0.038765,-2.008368,-1.306792,1.664023,1.806776,-1.64638,-1.75097,-0.324666,1.455624,3
-1.199948,-0.914678,0.578388,0.578394,1.110744,0.805796,0.213076,1.199853,-1.858596,-0.343886,-0.786462,-1.00697,1.00697,-0.775865,-1.020618,0.480115,-0.663439,2.128716,-0.317084,-2.20922,-1.306792,1.82359,-1.131212,1.106524,-1.588905,-0.413473,1.455624,3
-1.199948,-0.914678,0.144401,0.144408,1.160575,0.503825,0.107775,1.24745,-1.67832,-0.232843,-0.786462,-1.00697,1.00697,-0.775865,-1.020618,0.109895,-0.754882,2.128716,0.474188,-1.578689,-1.306792,1.839877,-1.131212,1.066064,-1.641987,-0.437063,1.455624,3
-1.199948,-1.237801,-0.253573,-0.253573,-0.223279,0.116109,0.035979,-0.220668,1.242148,0.266854,-0.475485,-1.00697,1.00697,-0.775865,-1.026571,0.473245,0.467466,-0.183604,-1.634975,-1.639672,0.962991,0.816978,0.861123,0.862297,0.541183,0.774323,1.455273,3
-1.09622,-0.930606,3.214759,3.214737,0.546072,0.142205,-0.016671,0.619924,-0.704831,-0.177321,-0.786462,-1.00697,1.00697,-0.775865,-0.768361,-0.361085,-0.547314,1.272301,0.966385,-0.576106,-1.306792,1.591794,1.690646,0.902756,-1.521496,-0.192149,1.455624,3
-1.195438,-0.926055,1.744446,1.74444,0.916544,0.660403,0.179571,1.012846,-1.461989,-0.288364,-0.802011,-1.00697,1.00697,-0.775865,-1.009085,0.444238,-0.76257,2.021116,-0.099819,-2.249502,-1.306792,1.755137,1.897536,1.034088,-1.646215,-0.311484,1.455624,3
-1.199948,-0.92378,0.616923,0.616926,0.981277,0.697683,0.158033,1.063751,-1.60621,-0.288364,-0.802011,-1.00697,1.00697,-0.775865,-1.020246,0.448818,-0.742339,2.069426,-0.142736,-2.035223,-1.306792,1.778977,-1.132722,1.055623,-1.634706,-0.38919,1.455624,3
-0.830134,-0.627962,-0.911493,-0.911489,0.335106,0.22795,0.009654,0.099733,-1.786486,-1.954018,1.608059,-1.00697,1.00697,-0.775865,-0.32747,0.810642,-0.854013,1.098822,0.862671,-1.335876,-1.306792,1.468461,-1.147069,-1.64638,-1.699532,-2.017553,1.455624,3
-1.199948,-0.962464,0.091368,0.091433,2.309713,1.786271,0.67975,2.865598,-2.074927,0.599984,-0.459936,-1.00697,1.00697,-0.775865,-1.026943,1.031247,1.447852,1.713684,-1.549143,-1.989905,0.962991,2.117111,1.841208,1.706897,-0.027921,0.222053,1.455624,3
-1.195438,-0.919229,0.051113,0.05112,1.15522,0.470273,0.14128,1.229057,-1.67832,-0.343886,-0.786462,-1.00697,1.00697,-0.775865,-1.009457,-0.042773,-0.742339,2.065034,0.520234,-1.911578,-1.306792,-2.236494,-1.132722,1.055623,-1.634706,-0.47661,1.455624,3
-1.199948,-0.919229,-0.233332,-0.233255,3.148222,2.550519,0.945395,3.948183,-2.183093,0.655506,-0.459936,-1.00697,1.00697,-0.775865,-1.026943,0.876289,1.476985,2.012332,-1.74629,-2.362517,0.962991,2.253427,-1.131967,1.782759,-0.044832,0.296984,1.455624,3
-1.199948,-0.992045,-0.906187,-0.906176,0.600094,0.507553,0.079057,0.654294,-1.642265,0.266854,-0.770913,-1.00697,1.00697,-0.775865,-1.02099,0.622097,-0.555001,1.57534,-0.151677,-1.560786,-1.306792,1.619057,1.784124,1.000643,-1.525959,-0.327441,1.455624,3
-1.285637,-0.901025,-0.665579,-0.665479,4.810803,3.307311,1.249332,6.213784,-2.074927,1.099681,-0.459936,-1.00697,1.00697,-0.775865,-1.228972,0.962546,1.718541,2.734795,-1.740478,-2.49847,0.962991,2.448517,2.069693,1.904302,-0.185053,0.490556,1.455624,3
-1.190928,-0.955637,-0.551179,-0.551172,1.008987,0.347247,0.08145,1.087262,-1.67832,-0.343886,-0.786462,-1.00697,1.00697,-0.775865,-0.998667,-0.725962,-0.769044,1.772975,0.650771,-1.729748,-1.306792,1.788891,1.836979,0.965404,-1.650443,-0.414861,1.455624,3
-1.287892,0.47794,-0.675725,-0.675635,4.385145,4.030551,1.498225,5.687366,-2.147037,0.711028,-0.444388,-1.00697,1.00697,-0.775865,-1.234181,3.530423,-1.3173,12.236611,0.373602,-2.949408,-1.306792,2.405203,-1.030032,1.841002,-1.968465,0.510676,1.455624,3
-1.09171,-0.926055,3.512892,3.512866,0.467135,0.339791,0.016834,0.544378,-0.4885,-0.177321,-0.770913,-1.00697,1.00697,-0.775865,-0.758316,-0.14506,-0.612862,1.270105,0.001213,-1.318532,-1.306792,1.54907,1.690646,-1.643607,-1.559311,-0.108893,1.455624,3
-1.195438,-0.976117,0.11572,0.115786,2.092459,2.002497,0.780265,2.575988,-1.858596,0.599984,-0.459936,-1.00697,1.00697,-0.775865,-1.016154,1.170938,1.213174,1.588516,-1.710079,-2.225445,0.962991,2.074859,1.806776,1.715217,0.108307,0.176262,1.455624,3
-0.75121,-0.600656,-0.893223,-0.893219,0.324628,0.295055,0.074271,0.13477,-1.750431,-1.509844,1.59251,-1.00697,1.00697,-0.775865,-0.169716,0.144246,-0.565521,0.797979,-0.014434,-2.097325,-1.306792,1.461497,1.647003,-1.64638,-1.532066,-1.730317,1.455624,3
-1.199948,-0.404961,-0.221149,-0.221084,2.210749,2.323109,0.794624,2.751499,-2.002817,0.599984,-0.475485,-1.00697,1.00697,-0.775865,-1.026571,3.149516,-0.654537,5.565357,-0.290261,-2.340138,-1.306792,2.098227,2.460367,1.689767,-1.583738,0.235929,1.455624,3
-1.199948,-0.914678,0.314757,0.314758,0.940528,0.746148,0.20111,1.012266,-1.67832,-0.288364,-0.802011,-1.00697,1.00697,-0.775865,-1.020246,0.135086,-0.960832,2.133108,-0.193252,-2.574559,-1.306792,1.764106,-1.131212,0.965404,-1.761539,-0.41278,1.455624,3
-1.190928,-0.910127,0.249858,0.249863,1.076049,0.410624,0.050339,1.182445,-1.642265,-0.177321,-0.786462,-1.00697,1.00697,-0.775865,-0.998667,0.099209,-0.806673,2.097973,0.79472,-1.054459,-1.306792,1.812023,-1.131967,1.034088,-1.672051,-0.343399,1.455624,3
-1.199948,-0.891923,-0.442349,-0.442263,3.972527,2.375301,0.954968,5.033654,-2.147037,0.711028,-0.459936,-1.00697,1.00697,-0.775865,-1.026943,0.564083,1.511782,2.201182,-1.61307,-2.252859,0.962991,2.359411,1.960056,1.823382,-0.065032,0.367752,1.455624,3
0.85658,0.780584,-0.660789,-0.66081,-0.422137,-0.375992,-0.174622,-0.478598,2.035361,2.876378,-0.561004,-1.00697,1.00697,-0.775865,1.051386,-1.711434,1.736749,-0.574481,1.334751,1.04358,-0.1719,-0.436773,-1.319678,-1.760419,-0.195622,2.880718,-1.331826,3
-0.214528,-0.291186,-0.935766,-0.93578,-0.38814,-0.364808,-0.155477,-0.458996,-1.750431,-0.177321,-0.669846,-1.00697,1.00697,-0.775865,1.345686,-2.404547,0.83769,-0.508603,1.741116,1.04358,0.962991,-2.411167,0.260085,0.124393,0.326271,-0.960886,-0.591338,3
-1.195438,-0.926055,-0.094904,-0.094898,1.034601,0.865445,0.217863,1.111858,-1.570155,-0.177321,-0.786462,-1.00697,1.00697,-0.775865,-1.009457,0.025928,-0.786038,2.016724,-0.520043,-2.493434,-1.306792,1.797861,1.897536,1.023157,-1.660073,-0.42735,1.455624,3
-1.199948,-0.914678,0.570278,0.570282,1.028081,0.585842,0.136494,1.12692,-1.425934,-0.177321,-0.786462,-1.00697,1.00697,-0.775865,-1.020618,0.410651,-0.777945,2.128716,0.212219,-1.873534,-1.306792,-2.240743,-1.131212,1.055623,-1.655375,-0.350337,1.455624,3
-1.199948,-1.256006,-0.15211,-0.15211,-0.256112,0.071372,0.019227,-0.260071,1.242148,0.544463,-0.444388,-1.00697,1.00697,-0.775865,-1.027316,0.235847,-0.248302,-0.308773,-1.807982,-1.292796,0.962991,0.733182,0.69093,0.889542,0.956678,0.89782,1.453868,3
0.800206,0.72142,-0.557424,-0.557445,-0.426328,-0.383448,-0.172229,-0.485524,2.576189,2.765335,-0.561004,-1.00697,1.00697,-0.775865,1.190909,-0.386276,1.001155,-0.589853,1.741116,1.04358,0.962991,-0.565653,-1.326595,-0.224574,0.231382,3.022254,-1.335337,3
-1.190928,-0.88282,-0.46873,-0.468654,3.959021,2.446134,1.014798,5.00685,-2.255203,0.655506,-0.428839,-1.00697,1.00697,-0.775865,-1.006108,0.186229,1.585422,2.192399,-1.640787,-2.565048,-1.306792,2.357876,1.960056,1.75584,-0.283466,0.356651,1.455624,3
-1.195438,-0.980668,0.263858,0.263919,1.735959,2.039778,0.727614,2.137756,-1.67832,0.544463,-0.444388,-1.00697,1.00697,-0.775865,-1.016526,1.509098,1.271035,1.553381,-1.73869,-2.165581,0.962991,1.9972,1.797866,1.694172,0.07472,0.167242,1.455624,3
-1.190928,-0.982943,-0.861548,-0.861543,0.58426,0.384528,0.076664,0.623215,-1.67832,-0.232843,-0.770913,-1.00697,1.00697,-0.775865,-0.999039,-0.048116,-0.838233,1.57534,0.243959,-2.021236,-1.306792,1.61115,1.784124,-1.643607,-1.690372,-0.393353,1.455624,3
-1.199948,-1.012525,0.552008,0.552059,1.50194,1.663246,0.610347,1.833955,-1.173548,0.599984,-0.459936,-1.00697,1.00697,-0.775865,-1.026943,1.260249,1.353981,1.368922,-1.655987,-2.101241,0.962991,1.938897,1.741538,1.617167,0.02657,0.117288,1.455624,3
-1.195438,-0.905576,0.016635,0.016645,1.076981,0.81698,0.181965,1.160055,-1.570155,-0.343886,-0.802011,-1.00697,1.00697,-0.775865,-1.009085,0.556449,-0.70471,2.166047,-0.311719,-2.053126,-1.306792,1.812377,1.931514,1.096736,-1.612628,-0.421799,1.455624,3
-1.05563,-1.039831,-0.853403,-0.853365,0.132523,0.559746,0.203503,0.263011,1.133982,0.544463,-0.770913,-1.00697,1.00697,-0.775865,-0.67051,1.525128,-0.175875,0.20288,-1.739584,-0.887735,0.962991,1.313497,1.192298,1.406874,0.914635,0.847172,1.455624,3
0.633338,0.550756,-0.816126,-0.816145,-0.424931,-0.387176,-0.172229,-0.479124,2.86463,4.15338,-0.561004,-1.00697,1.00697,-0.775865,1.593106,-1.513729,0.633358,-0.605224,1.741116,1.04358,0.962991,-0.518916,-1.334312,-0.224574,0.444884,4.26278,-1.376417,3
-1.066905,-0.96929,0.207325,0.207341,0.20983,0.746148,0.210683,0.354222,1.097927,0.544463,-0.786462,-1.00697,1.00697,-0.775865,-0.697298,1.769397,1.306236,0.786999,-1.382394,-1.80304,-1.306792,1.378292,1.508975,1.215831,-0.44553,0.744489,1.455624,3
-1.195438,-0.978392,0.310529,0.31059,1.870549,1.913024,0.801803,2.300079,-1.642265,0.544463,-0.444388,-1.00697,1.00697,-0.775865,-1.016526,1.34727,1.295312,1.570949,-1.677892,-2.342935,0.962991,2.027886,1.802246,1.694172,0.060627,0.163773,1.455624,3
-1.199948,0.657706,-0.424074,-0.423999,3.393883,3.046348,1.160783,4.297069,-2.074927,0.711028,-0.475485,-1.00697,1.00697,-0.775865,-1.026571,3.662481,-1.4751,12.90198,1.447407,-2.788279,-1.306792,2.287417,2.96687,1.751925,-2.060066,0.355264,1.455624,3
-1.199948,-0.919229,0.399926,0.399932,1.066036,0.488913,0.110169,1.158354,-1.461989,-0.343886,-0.802011,-1.00697,1.00697,-0.775865,-1.020246,0.380118,-0.714016,2.102365,0.490281,-1.558548,-1.306792,-2.239444,-1.131967,1.076506,-1.618265,-0.387109,1.455624,3
-1.195438,-0.912402,-0.348996,-0.348922,3.063463,2.81521,1.096167,3.832048,-2.291258,0.599984,-0.459936,-1.00697,1.00697,-0.775865,-1.016154,0.825145,1.668773,2.027703,-1.821841,-2.699882,0.962991,2.241152,1.920339,1.751925,-0.156163,0.28172,1.455624,3
-1.199948,-1.251455,-0.184576,-0.184587,-0.31549,-0.066565,-0.047783,-0.341951,1.242148,0.266854,-0.444388,-1.00697,1.00697,-0.775865,-1.027316,0.038141,1.357623,-0.27803,-1.350207,-1.709607,0.962991,0.534669,0.737744,0.531928,0.024691,0.853417,1.402255,3
-1.195438,-0.928331,1.561948,1.561939,0.839469,0.693955,0.131707,0.930295,-1.498045,-0.288364,-0.786462,-1.00697,1.00697,-0.775865,-1.009457,0.113712,-0.944647,1.999156,-0.194146,-2.240551,-1.306792,1.725159,1.893761,0.941095,-1.752144,-0.295526,1.455624,3
-1.195438,-0.914678,0.604759,0.604759,1.02552,0.60821,0.122135,1.111734,-1.5341,-0.232843,-0.786462,-1.00697,1.00697,-0.775865,-1.009457,-0.032086,-0.898926,2.097973,0.115657,-2.004451,-1.306792,1.794674,-1.131967,0.98906,-1.725603,-0.392659,1.455624,3
-1.195438,-0.973841,0.13804,0.1381,2.473176,1.916752,0.751546,3.090148,-1.714376,0.599984,-0.459936,-1.00697,1.00697,-0.775865,-1.016154,0.438895,1.482245,1.603888,-1.665375,-2.310485,0.962991,2.146616,1.811156,1.667905,-0.047886,0.263681,1.455624,3
-1.195438,-0.96929,-0.001981,-0.001917,2.748876,1.771359,0.643852,3.420773,-1.714376,0.599984,-0.444388,-1.00697,1.00697,-0.775865,-1.016526,0.325157,1.349126,1.632435,-1.579542,-1.897032,0.962991,2.192999,-1.141632,1.702655,0.029389,0.247724,1.455624,3
-1.195438,-0.92378,-0.194772,-0.194708,2.183505,2.058418,0.749153,2.70536,-2.074927,0.599984,-0.444388,-1.00697,1.00697,-0.775865,-1.016526,1.403757,1.57126,1.946454,-1.578201,-2.234397,-1.306792,-2.211001,-1.133477,1.689767,-0.291687,0.211646,1.455624,3
-0.241588,-0.327594,-0.927057,-0.927075,-0.424233,-0.368536,-0.169836,-0.479136,3.008851,3.764727,-0.561004,-1.00697,1.00697,-0.775865,1.255276,-0.52444,1.368952,-0.574481,0.709334,0.577536,0.962991,-0.4972,-1.319678,-0.224574,0.01788,3.830538,-1.292502,3
-0.76925,-0.650718,-0.874951,-0.874912,0.878123,1.092855,0.318377,0.728139,-1.750431,-0.677017,1.608059,-1.00697,1.00697,-0.775865,-0.206922,0.617517,1.442592,0.611324,-1.603235,-1.701774,0.962991,1.740384,1.562586,1.406874,-0.024868,-1.243265,1.455624,3
-1.199948,-0.980668,0.578383,0.578397,1.048572,1.003383,0.318377,1.22902,-1.065383,0.599984,-0.459936,-1.00697,1.00697,-0.775865,-1.026943,0.590036,0.014295,1.588516,-0.993017,-2.349649,-1.306792,-2.240035,1.806776,1.224152,-1.195489,-0.079059,1.455624,3
-1.195438,-0.92378,-0.082736,-0.082728,1.071159,0.757332,0.14846,1.153194,-1.67832,-0.177321,-0.802011,-1.00697,1.00697,-0.775865,-1.009085,0.145009,-0.724131,2.036487,-0.302331,-1.965847,-1.306792,1.810371,-1.133477,1.055623,-1.624137,-0.423187,1.455624,3
-1.161614,-1.012525,-0.766166,-0.766165,0.324395,0.19067,0.009654,0.337089,-1.245658,-0.288364,-0.755364,-1.00697,1.00697,-0.775865,-0.928347,-0.091626,-0.684074,1.153721,0.479552,-1.528896,-1.306792,1.461379,1.65259,0.80438,-1.600884,-0.38364,1.455624,3
0.55216,0.468838,-0.920403,-0.920421,-0.423534,-0.387176,-0.172229,-0.47685,2.612244,4.208901,-0.561004,-1.00697,1.00697,-0.775865,1.786206,-2.034327,0.633358,-0.605224,1.741116,1.04358,0.962991,-0.476192,-1.334312,-0.224574,0.444884,4.10251,-1.376417,3
-1.190928,-0.967015,0.409965,0.410029,1.862399,2.125523,0.816163,2.292913,-1.5341,0.544463,-0.444388,-1.00697,1.00697,-0.775865,-1.006108,1.528182,1.239879,1.617063,-1.74629,-2.29482,0.962991,2.026116,1.815535,-1.559261,0.092805,0.170018,1.455624,3
-1.195438,-0.930606,0.077477,0.077484,1.110279,0.574658,0.114955,1.189252,-1.570155,-0.343886,-0.786462,-1.00697,1.00697,-0.775865,-1.009457,-0.046589,-0.695808,1.983785,0.094199,-1.690025,-1.306792,1.823472,1.889834,1.055623,-1.607696,-0.446082,1.455624,3
-1.195438,-0.914678,-0.001612,-0.001607,1.072789,0.541106,0.076664,1.156445,-1.498045,-0.288364,-0.802011,-1.00697,1.00697,-0.775865,-1.009085,-0.102313,-0.875863,2.102365,0.314592,-1.53505,-1.306792,-2.239208,-1.131967,1.000643,-1.712215,-0.41833,1.455624,3
-1.199948,-0.92378,0.093702,0.093708,1.078378,0.619394,0.122135,1.160668,-1.67832,-0.343886,-0.786462,-1.00697,1.00697,-0.775865,-1.020618,0.109132,-0.765807,2.065034,0.052623,-1.795766,-1.306792,1.81285,-1.132722,1.044855,-1.648329,-0.425268,1.455624,3
-1.195438,-0.953362,0.440403,0.440402,0.861357,0.474001,0.119741,0.960508,-1.5341,-0.177321,-0.444388,-1.00697,1.00697,-0.775865,-1.016526,-0.268721,-0.849563,1.742232,0.226077,-2.153272,-1.306792,1.733775,1.849664,0.941095,-1.696948,-0.274018,1.455624,3
-1.195438,-0.914678,0.738604,0.738606,1.161507,0.604482,0.114955,1.28178,-1.317769,-0.343886,-0.786462,-1.00697,1.00697,-0.775865,-1.009457,-0.009186,-0.760142,2.097973,0.125939,-1.690025,-1.306792,1.840113,-1.131967,1.055623,-1.645041,-0.33091,1.455624,3
-1.195438,-0.921504,-0.007696,-0.00769,1.004097,0.541106,0.107775,1.07917,-1.642265,-0.177321,-0.802011,-1.00697,1.00697,-0.775865,-1.009085,0.167909,-0.803841,2.051859,0.262735,-1.753806,-1.306792,1.787121,1.905238,1.023157,-1.670407,-0.42388,1.455624,3
0.576964,0.512073,-0.915662,-0.915653,-0.337844,-0.208231,-0.054962,-0.313937,-0.272169,5.041728,-0.561004,-1.00697,1.00697,-0.775865,1.684261,0.889266,-1.212099,-0.480056,-1.452134,0.950148,0.962991,0.434114,0.347673,0.965404,1.516152,3.726468,1.407522,3
-0.969942,-1.069413,-0.808342,-0.808359,-0.427027,-0.387176,-0.165049,-0.48386,3.369402,3.764727,-0.561004,-1.00697,1.00697,-0.775865,-0.477782,-0.201547,-0.286336,-0.622792,1.182309,1.04358,0.962991,-0.590674,-1.343071,-0.053761,0.978756,4.081002,-1.339199,3
-0.985726,-1.051209,-0.841228,-0.841248,-0.41748,-0.301432,-0.148297,-0.480532,1.206093,0.266854,-0.755364,-1.00697,1.00697,-0.775865,-0.501966,0.090812,-0.838233,-0.379043,0.443342,-2.419583,-1.306792,-0.323707,0.556527,-1.776227,-1.690372,0.698004,-0.997922,3
-1.199948,-0.932882,-0.142003,-0.141955,2.098048,1.8832,0.600775,2.617038,-2.038872,0.599984,-0.444388,-1.00697,1.00697,-0.775865,-1.027316,0.876289,0.970404,1.913515,-1.504885,-2.256216,-1.306792,2.076039,1.893761,1.562351,-0.640242,0.244949,1.455624,3
-1.199948,-0.92378,0.239716,0.239723,1.049038,0.652947,0.117348,1.141048,-1.570155,-0.232843,-0.802011,-1.00697,1.00697,-0.775865,-1.020246,0.438132,-0.67234,2.069426,-0.034551,-1.584284,-1.306792,1.802818,-1.132722,1.086621,-1.594073,-0.381558,1.455624,3
-1.204458,-0.92378,0.326922,0.326926,1.021561,0.57093,0.117348,1.11105,-1.5341,-0.232843,-0.802011,-1.00697,1.00697,-0.775865,-1.031036,0.320577,-0.78361,2.102365,0.222948,-1.753806,-1.306792,-2.240979,-1.131967,1.044855,-1.658664,-0.380171,1.455624,3
-1.199948,-0.96929,-0.036475,-0.03642,2.237993,1.734078,0.636673,2.762169,-2.074927,0.655506,-0.444388,-1.00697,1.00697,-0.775865,-1.027316,0.619043,1.631144,1.663178,-1.543778,-2.162783,-1.306792,2.103538,1.828522,1.621898,-0.256925,0.192913,1.455624,3
-1.195438,-0.946535,-0.417343,-0.417336,0.954499,0.3808,0.112562,0.951348,1.710865,0.100288,-0.786462,-1.00697,1.00697,-0.775865,-1.009457,-0.111473,-0.751241,1.871792,0.633783,-1.883045,-1.306792,1.769181,1.861897,1.000643,-1.639873,-0.690996,1.455624,3
