A1,A2,A3,A4,A5,Class
-0.665556,1.119689,0.208682,-0.860342,0.246486,1
-0.80377,0.090809,0.445372,0.209195,-0.513789,1
1.897459,-0.589072,-0.4425,-0.687407,-0.227589,1
1.623456,-0.455028,-1.011009,-0.381445,0.0551,1
1.97869,-1.77494,-0.614638,-0.30961,-0.246903,1
-0.236366,1.397438,-0.011021,0.000342,-0.659523,1
0.366197,-0.65066,-1.026864,-0.413372,0.021739,1
-0.062993,-0.113276,-0.482137,-0.663462,-0.25217,1
-0.683742,2.277782,-1.440223,1.164329,-0.814036,1
-0.511581,1.744021,-1.545545,-0.035575,-0.138041,1
1.950805,-0.717078,-1.005347,-0.627545,-0.057273,1
-0.635246,0.753785,0.423855,0.586991,-0.900072,1
-0.674043,-0.417592,2.08182,-1.444331,-0.729756,1
-0.751637,0.083564,-1.804885,-0.94814,0.20259,1
-0.002373,-0.199016,-1.124258,-0.340207,-0.310113,1
-0.293349,2.522926,-1.569327,-0.856351,-0.138041,1
0.027937,0.738086,-1.253362,-0.095437,-0.731512,1
-0.415802,1.523029,0.241524,-0.952131,-0.4418,1
1.298533,-0.301662,-0.322456,-0.043556,-0.452335,1
-0.85954,-1.134909,-0.283951,1.881344,-0.138041,1
0.836608,0.292479,-0.231857,1.482263,-0.852665,1
0.190399,-0.585449,-1.072164,-0.65149,0.056856,1
-0.8947,-1.060038,-0.239784,0.706716,-0.138041,1
-0.619485,1.634128,-1.451548,-0.169932,0.167473,1
0.018238,1.776626,-1.375671,-0.783187,-0.354009,1
1.816228,-1.179591,1.045592,-1.058552,0.334277,1
-0.119976,-0.913918,0.119215,2.15804,-1.126574,1
-0.241216,0.732048,0.617511,0.928871,1.607255,1
0.759015,0.13066,-1.18881,-0.692728,0.049833,1
-0.741937,-0.555259,0.565416,2.332306,-1.263529,1
0.254656,0.765861,-0.120873,-1.105112,1.889944,1
1.399162,0.270743,-1.227315,-0.235115,-0.31538,1
-0.620697,0.015938,2.141842,-1.788871,-0.958015,1
-0.874089,-1.115588,-0.290746,1.435704,-0.138041,1
-0.212118,0.788805,-1.230712,-0.735297,0.100752,1
-0.815894,-0.781081,0.668473,2.132765,-1.263529,1
2.533969,-0.62047,-1.056309,-0.177914,-0.299578,1
-0.457023,-0.341513,1.5269,-1.238139,-0.817548,1
-0.791646,-0.465896,1.583524,-1.643871,-0.836862,1
-0.806195,-1.051585,-0.237519,2.333636,-1.593625,1
0.459552,1.206636,-0.103885,-1.14502,1.242042,1
0.345586,1.608769,-1.296397,-0.807131,0.095484,1
2.360596,-1.13974,0.454432,-0.934837,0.334277,1
-0.626759,2.502396,-1.618024,-0.104749,-0.440044,1
-0.134525,1.161955,-1.483258,-0.780526,-0.138041,1
0.517747,1.088291,-1.249965,-0.236446,0.127089,1
1.641643,-0.01546,-1.075561,-0.275023,-0.262705,1
-0.138162,0.648723,0.354773,-0.910892,0.239462,1
2.110842,0.217608,-0.462884,-0.0103,0.430848,1
-0.678893,0.18621,0.252849,-0.993369,0.293893,1
-0.761336,-1.043131,-0.13786,0.193232,-0.138041,1
1.725298,-0.182109,-1.033659,-0.384106,-0.236368,1
-0.255765,2.743917,-1.646336,-0.140666,-0.403172,1
2.182373,-0.490048,-1.048382,-0.409381,-0.222321,1
-0.555228,1.759719,0.170177,-1.162313,-0.471649,1
-0.68253,-0.802818,0.127143,2.221893,-1.377658,1
-0.290924,2.419072,-1.668986,-0.909562,-0.508522,1
-0.5916,1.299622,-1.359816,-0.128694,-0.343474,1
-0.660707,-0.174864,0.771529,0.211855,-0.812281,1
-0.722539,-0.208677,2.144107,-1.78621,-0.138041,1
-0.747999,-0.634961,0.141865,-0.986718,2.084841,2
-0.372155,-0.469519,-2.338287,0.33291,-0.706931,2
-0.783159,-0.707417,-0.011021,1.301346,1.147227,2
-0.201207,-0.238867,1.762458,1.526162,-0.84213,2
-0.572201,-0.360835,1.782843,-1.532129,0.622234,2
-0.423076,-0.750891,1.140721,1.051256,2.453566,2
-0.722539,-1.076944,-0.220532,1.849418,2.500973,2
-0.311535,1.59307,-1.54328,0.045572,0.724072,2
0.163726,0.223646,0.954993,0.422038,1.071726,2
-0.680105,-0.085501,1.551815,-1.417725,-0.882514,2
-0.835292,-0.68085,-0.396068,-1.576027,-0.138041,2
-0.678893,-0.004591,1.403459,-1.190249,-0.603337,2
-0.609786,-0.77142,0.533707,-1.219515,-0.138041,2
-0.756486,-0.985166,-0.011021,0.33424,1.192879,2
-0.46551,-0.601148,0.008231,1.055246,1.893455,2
-0.667981,-0.515408,-0.042731,2.510562,-1.472473,2
-0.595237,-0.203846,1.448758,0.883642,1.693291,2
-0.722539,-0.784704,0.850804,0.291672,-0.138041,2
-0.809832,-0.529899,-0.152582,1.833454,-1.59187,2
-0.807407,-0.840254,-0.342841,0.404744,-0.138041,2
-0.8947,-0.853538,-0.565941,0.267727,-0.138041,2
0.699607,0.494149,1.106746,-1.021305,-0.380346,2
-0.7383,-0.615639,2.449879,0.781211,-1.000154,2
-0.471572,-0.260604,0.485009,2.521204,1.756501,2
-0.40004,2.035053,-0.127667,0.507175,1.189367,2
-0.698291,-0.412762,-1.612361,2.440057,-2.030827,2
-0.139374,-0.604771,0.850804,2.003729,-1.630498,2
-0.788009,-0.639791,0.446505,2.068912,-1.479496,2
-0.874089,-0.684473,-0.522906,0.416717,-0.138041,2
0.088557,0.205532,0.13054,1.000705,-0.966794,2
-0.623122,-0.215922,0.090903,2.456021,-1.314448,2
-0.497033,-0.737607,0.914223,2.35359,-1.416286,2
-0.087241,-0.27751,0.65828,-1.858045,2.8855,2
-1.509387,-2.414971,0.318533,-1.235478,-0.699907,2
0.505623,0.878168,1.212068,-1.035938,-0.431265,2
-0.311535,-0.967052,0.842876,0.352864,0.954086,2
-1.165065,-0.915125,-1.467403,-2.046943,-0.138041,2
-0.772247,-0.558882,0.702447,1.765611,-1.260017,2
-0.623122,-0.384987,0.987835,-1.83676,2.643195,2
0.790537,0.543661,0.273234,0.394102,1.758256,2
-0.603724,2.126831,0.610716,0.370157,-0.490963,2
-0.290924,1.875649,-0.008756,0.128048,1.089285,2
-0.686167,-1.167515,-0.193352,1.162998,1.605499,2
0.615951,0.210362,1.503118,-1.082497,-0.433021,2
-0.381854,0.212778,0.890441,-1.033277,-0.557685,2
-0.79892,-0.836631,-2.338287,-1.525477,-0.759606,2
-0.693441,-0.840254,0.003701,1.556758,-1.825395,2
0.081283,0.35769,1.751133,-1.275386,-0.538371,2
-0.185445,-0.773836,1.21773,0.888963,0.850492,2
-0.209694,1.750059,-1.518365,-0.039566,0.845224,2
0.499561,0.653553,0.127143,1.535474,-0.794722,2
-0.172109,-0.985166,0.927813,-1.24346,0.639792,2
-0.429138,-0.178486,0.070518,1.116439,-1.103749,2
-0.570989,-0.544391,-0.175232,0.709376,2.490438,2
0.046123,0.087187,1.503118,-1.255432,-0.599825,2
0.47895,0.662007,1.376279,-1.059883,-0.418974,2
-1.317828,-0.538353,-2.184269,1.680473,-0.138041,2
-0.754061,-0.294416,-0.168437,1.007357,-0.138041,2
-0.796495,-0.87769,-0.127667,1.225521,1.709093,2
0.646261,1.649827,0.234729,-0.803141,-0.348741,2
-0.250915,-0.804026,1.312859,1.339924,2.069039,2
-0.421864,-0.575788,-0.403995,1.548777,-1.109016,2
-1.191738,-1.107135,-0.007624,2.011711,-2.148468,2
-0.512794,0.148775,1.086361,0.951485,-0.931677,2
-0.333358,-0.677227,1.487263,-1.172956,1.064703,2
-0.727389,-0.68085,0.355906,0.942174,-1.252994,2
-0.441262,-1.000865,1.067109,1.443685,2.84336,2
0.275267,-0.154334,1.891562,-1.191579,-0.520813,2
-0.865602,-0.802818,-0.496859,-1.605293,-0.138041,2
0.072796,-0.65066,1.341172,1.991756,-1.051074,2
-0.634034,-0.209884,1.574465,-1.323276,-0.682349,2
-0.79892,-0.836631,0.42612,-1.19424,-1.075655,2
-0.606149,-0.033574,-0.004226,1.313319,-1.428577,2
-0.77346,-0.649452,-0.269229,0.521808,-0.138041,2
-0.334571,-0.035989,0.800974,1.999738,-1.087946,2
-0.584325,-0.696549,0.038809,2.341617,3.140096,2
-0.603724,-0.032366,1.019545,2.668864,-1.284599,2
-0.509157,-0.723116,2.492914,-1.449652,0.673153,2
0.010963,1.390192,0.562019,0.113415,-0.410195,2
-0.820744,-1.148193,-0.171835,1.46896,3.173456,2
-0.874089,-0.975506,0.002569,2.813863,-0.138041,2
-0.256977,-0.812479,1.02181,0.903596,-0.831595,2
-0.117551,-0.199016,0.756807,-1.774238,2.437763,2
-0.641308,-0.525069,1.49066,-1.331258,0.567803,2
-0.860753,-0.950146,0.008231,0.3808,0.982179,2
-0.207269,-0.609601,1.316257,1.152356,-1.06512,2
0.529871,1.344303,0.418193,-0.961443,-0.364544,2
-0.232729,-0.468312,1.389869,-1.248781,-0.812281,2
-0.723751,-0.99362,-0.277156,1.075201,2.824046,2
-0.880151,-0.779874,0.424988,1.043274,-0.138041,2
-0.347907,-0.828178,1.478203,1.31864,2.427228,2
-0.921373,-1.11438,0.002569,-0.809792,-0.677082,2
-0.512794,-0.703795,2.581248,-1.267405,0.764456,2
-0.321234,-0.6253,1.962908,-1.650523,-0.849153,2
0.122504,-0.138635,1.593717,0.501854,0.688955,2
-0.855903,-0.952561,0.10336,0.263736,-1.523392,2
-0.333358,1.490424,0.434047,1.02465,-0.761361,2
-0.723751,-0.997243,-0.091428,1.788225,-0.138041,2
-0.22303,-0.299247,1.547285,1.044604,1.32281,2
-0.584325,0.079941,0.867791,0.402084,-0.940456,2
-0.792858,-0.810064,-0.067646,1.935885,-0.138041,2
-0.563715,-0.261811,2.097675,-1.498872,-0.814036,2
0.609889,1.19456,0.370628,0.372818,-0.466382,2
-0.854691,-0.777458,-1.618024,2.228545,-1.614695,2
-0.419439,-0.225583,1.737543,0.916898,1.459765,2
-0.644945,-0.53473,0.41706,0.854376,0.483523,2
-1.118994,-1.057623,-1.371141,0.364836,1.345636,2
0.396507,0.201909,1.019545,-1.147681,1.347392,2
-0.670406,-0.9429,1.367219,0.799835,0.918969,2
-0.64737,0.159643,1.072772,2.259141,-0.138041,2
-0.515219,1.292376,0.234729,0.400754,1.398311,2
-0.56129,-0.545598,0.841744,1.534144,-1.904408,2
-0.812257,-0.721909,-0.359828,-0.136675,1.544045,2
0.344374,-0.755722,2.349087,-1.363184,-0.575243,2
-0.299411,0.060619,0.791914,2.044967,-1.017713,2
-0.570989,-0.793157,1.951584,-1.525477,1.115622,2
-0.483696,-0.760552,1.762458,-1.486899,1.472056,2
-0.507944,-0.44899,1.138456,0.962128,-1.395216,2
-0.812257,-0.900634,-0.161642,1.241484,1.356171,2
-0.698291,-0.922371,-0.350768,1.156347,1.735431,2
-0.764973,-0.894596,-0.616903,0.798504,2.802976,2
-0.464298,-0.633753,-0.090295,1.728363,-1.914943,2
-0.804982,-0.690511,0.611848,1.723042,-0.138041,2
-0.528555,-1.044339,1.180358,0.943504,-1.40224,2
0.221921,0.143944,0.943668,1.092494,-1.070388,2
-0.654645,-0.673604,0.19396,1.002036,-0.138041,2
0.796599,0.809334,0.859864,-0.929516,-0.352253,2
0.194036,0.345614,0.821359,0.2358,1.87063,2
-0.781947,-0.488841,0.115818,0.246442,-0.945724,2
-0.637671,0.072695,1.127131,0.799835,2.053236,2
-0.699503,-1.011734,-1.145776,0.887632,2.62037,2
-0.609786,-0.624093,-0.039333,1.093824,-1.683173,2
-0.811044,-0.732777,-0.07897,-1.819467,-0.138041,2
-0.590387,0.026806,0.154322,2.030334,-1.135353,2
0.276479,0.977191,0.868923,-0.925525,-0.380346,2
-0.653432,-0.843877,1.689978,0.731991,2.313099,2
1.131222,0.255044,0.562019,-1.111763,0.999737,2
0.038849,0.924057,0.156587,0.166626,0.975156,2
-0.695866,-0.890973,0.028616,0.979421,1.682756,2
0.109168,1.032741,0.11242,-0.836397,-0.324159,2
0.0243,-0.215922,0.643558,-2.025659,2.500973,2
-0.139374,-0.327022,1.045592,1.438364,-2.104572,2
-0.620697,-0.917541,0.66281,1.540795,2.985582,2
-0.438837,-0.270264,0.341183,0.586991,-0.138041,2
-0.282438,-0.13622,0.405735,2.321663,-1.367123,2
-0.574626,-0.689303,0.001436,2.396159,3.21384,2
-0.31396,-0.22196,0.170177,1.789555,2.792441,2
-0.336996,-0.924786,-0.026876,1.669831,-1.237192,2
-0.486121,-0.79195,1.565405,0.807816,-1.597137,2
-0.290924,1.874442,-0.007624,0.128048,1.089285,2
-0.436412,-0.866821,1.352497,0.940843,-1.516369,2
-0.781947,-0.651868,0.369496,1.526162,-1.158179,2
-0.784371,-0.749684,0.995762,0.600294,-0.935189,2
-0.672831,-0.389817,1.097686,0.797174,1.877653,2
-0.86924,-0.974298,-0.278289,0.084149,-0.67357,2
-0.30911,-1.027433,1.286812,-1.275386,0.620478,2
-0.775885,-0.624093,1.000292,1.357218,1.805664,2
-0.812257,-0.872859,0.199622,1.874693,-1.231924,2
0.224346,-0.883728,0.954993,2.002399,1.122645,2
-0.7383,-0.976713,-0.020081,0.728,-0.138041,2
-0.865602,-0.824555,-0.478739,0.573689,-0.138041,2
-0.737088,-0.572166,-0.186557,2.345608,-1.779744,2
0.169788,-0.608394,0.95839,0.722679,2.49395,2
-0.821956,-0.843877,0.275499,0.571028,-0.138041,2
-0.029046,-0.480388,1.28115,1.750978,-0.138041,2
-0.225455,-0.551636,1.659401,-1.407083,-0.138041,2
-1.242659,-0.387402,1.029737,-1.568046,1.547557,2
0.252231,-0.529899,0.353641,0.884972,0.685443,2
-0.145436,-0.067387,1.210935,0.539102,1.616034,2
-0.299411,1.967427,-1.462873,0.58167,-0.77892,2
-0.692229,-0.376534,1.466878,-1.742311,2.529066,2
-0.826806,-0.68085,0.355906,1.637905,-0.138041,2
-1.103233,-0.899427,0.11242,0.488551,0.990958,2
-0.71284,-0.721909,1.927801,1.003366,1.953154,2
-0.504307,-2.302663,1.48613,-1.452312,1.32281,2
-0.86439,-1.360732,-1.030262,0.094792,1.42816,2
0.023087,-1.208573,1.19508,0.492542,0.613454,2
0.26193,0.337161,0.358171,-1.260753,-0.492719,2
-0.569777,-0.561297,1.757928,0.684101,2.339437,2
-0.663131,-0.67602,-0.391538,0.952816,-1.066876,2
-0.62191,-0.162788,0.1396,2.002399,-1.428577,2
-0.509157,-0.265434,1.882502,0.665477,0.587117,2
-0.684955,-1.010526,1.246043,1.208227,3.089176,2
-0.511581,-0.231621,1.150913,1.236163,1.784594,2
0.087345,0.112546,1.013882,0.614927,1.361439,2
0.198886,0.712726,-1.300927,-0.771214,-0.341718,2
0.08007,-1.124041,1.225658,0.468597,0.541465,2
-0.727389,-0.4188,0.199622,-1.263414,1.412358,2
-0.749212,-0.633753,0.138468,-0.982727,2.039189,2
0.468039,-0.648245,2.201864,-1.333918,-0.552418,2
-0.751637,-0.752099,-0.013286,1.143044,-0.138041,2
-0.744362,-0.709833,0.814564,1.143044,2.878477,2
-0.868027,-0.824555,-0.491197,0.560386,-0.138041,2
-0.608573,-0.168826,1.403459,-1.679788,-0.138041,2
-0.788009,-0.636169,0.788517,1.374511,-0.982596,2
-0.545529,0.06545,0.725097,-1.29401,-0.687617,2
-0.772247,-0.637376,0.793047,1.209558,-1.080923,2
-0.7383,-0.788327,-0.616903,1.02332,2.379821,2
-0.152711,-0.762967,-0.055188,2.233866,-1.12833,2
-0.718902,-0.50937,2.316245,-1.619926,-0.826327,2
-0.704353,-0.543183,1.518973,-1.333918,-1.386437,2
-0.610998,-0.160372,0.308341,1.040613,2.353483,2
-0.459448,-0.884935,1.000292,0.943504,3.254225,2
-0.5916,-0.115691,1.295872,1.455658,1.823222,2
-0.847416,-0.656698,-0.382478,0.594973,-0.138041,2
-1.179614,-1.806338,-1.287337,0.803825,2.804732,2
0.706881,-0.442952,0.819094,1.310658,-1.282843,2
-0.716477,-0.707417,0.904031,1.208227,-0.138041,2
-0.547953,-0.904257,0.205285,0.648184,0.985691,2
-0.381854,1.187315,-0.135595,0.379469,1.345636,2
-0.284862,0.648723,0.95386,1.373181,-0.731512,2
-0.069055,0.187418,0.813431,-0.928186,-0.687617,2
-0.82923,-1.348656,-1.039322,-1.412404,2.025143,2
-0.783159,-1.098681,-0.159377,1.570061,-2.095793,2
-0.800133,-0.691718,0.41253,2.011711,-0.138041,2
-0.604936,-0.527484,0.095433,0.541762,1.308764,2
-0.173321,1.174031,0.678665,0.991393,-0.677082,2
-0.231517,-0.284756,1.546152,1.208227,-1.377658,2
-0.04117,1.888933,0.532574,0.400754,0.506349,2
-0.321234,0.059412,1.512178,0.786532,1.621302,2
-0.442474,-0.579411,0.800974,1.02199,-0.835106,2
0.746891,1.509745,0.364966,-0.812453,-0.332939,2
-0.653432,-0.482803,1.524635,1.250796,1.916281,2
0.699607,-0.132597,0.244922,0.350203,2.49395,2
-0.210906,-0.787119,1.037664,0.622909,1.803908,2
-0.826806,-0.893388,-0.005359,1.61263,-0.138041,2
-0.676468,-1.166307,-0.175232,1.159008,1.493126,2
-0.86439,-0.753306,-0.580663,0.072177,1.519463,2
-0.772247,-0.898219,-0.029141,1.828133,-0.138041,2
-0.324872,-1.015357,1.546152,0.68011,0.713537,2
-0.410952,-0.727947,1.341172,1.459649,2.244622,2
-0.150286,-0.052896,0.872321,-0.953461,-0.606848,2
-0.095728,1.380531,1.082964,-1.139699,-0.436533,2
-0.100577,1.31049,0.264174,0.291672,1.148983,2
0.21101,-0.069802,1.396664,0.491212,0.613454,2
-0.614635,-0.737607,-0.453824,0.963458,0.975156,2
-0.448536,1.304452,0.657148,1.346576,-0.759606,2
-0.800133,-1.122833,-0.167305,1.482263,-1.670882,2
-0.606149,-0.10603,0.216609,1.905289,-1.491787,2
-0.750424,-0.909087,0.077313,0.583001,-0.138041,2
-0.338208,0.491734,1.326449,1.374511,-0.894805,2
-0.077542,-0.086708,0.072783,0.962128,0.922481,2
0.11523,0.573851,-0.170702,-0.819104,-0.331183,2
-0.774672,-0.700172,0.179237,1.894647,-1.511101,2
-0.595237,-0.895804,0.821359,0.650844,3.289341,2
-0.560077,-0.432083,0.332123,1.256117,1.178832,2
-0.133312,1.343096,0.635631,0.270387,1.371974,2
-0.322447,-1.061246,1.019545,0.419377,1.073482,2
-0.692229,-0.794365,-0.094825,0.790523,1.968956,2
0.107955,-0.587864,1.341172,1.899968,-1.02298,2
-0.767398,-0.591487,0.508792,0.414056,-0.508522,2
0.499561,0.356483,1.514443,-1.074516,-0.522568,2
-0.699503,-1.043131,0.769264,1.76029,3.61417,2
-0.403678,-0.171241,-0.261301,-1.311304,1.905746,2
-0.824381,-1.010526,-0.341708,1.487584,1.549312,2
-0.726176,-0.663944,0.320798,1.198916,-1.403996,2
-0.788009,-0.888558,-0.255639,1.977124,-0.138041,2
-0.695866,-1.073322,-0.030273,0.705385,1.159518,2
-0.437625,-0.15675,-0.330383,-1.251442,2.091864,2
-0.832868,-0.864406,0.392145,1.597997,-1.105504,2
-0.715265,-0.7364,0.12601,2.393498,-1.906163,2
-0.241216,-0.153127,1.520105,1.814831,-0.138041,2
0.133416,-1.105927,0.572211,1.576712,2.079573,2
-0.769823,-0.672397,0.106758,1.941206,-0.138041,2
-0.747999,-0.933239,-0.268096,1.429052,-1.560265,2
-1.229323,-0.488841,1.02634,-1.566716,-0.975573,2
-0.140587,-0.477972,0.94027,0.686762,2.488682,2
-0.79892,-1.068491,-0.561411,0.110755,-0.138041,2
-0.849841,-0.919956,0.039941,1.788225,1.224484,2
-0.83893,-1.010526,0.200755,2.068912,-1.533927,2
-0.026621,-0.011837,0.782854,-1.130387,-0.4418,2
-0.574626,0.002654,1.079567,1.214879,-1.388193,2
-0.30911,-0.964637,1.57673,0.674789,0.74163,2
0.171,-0.203846,-0.285084,0.951485,1.14196,2
-0.689804,-0.494879,-0.199014,1.801528,-0.138041,2
-0.665556,-0.515408,2.098807,1.164329,1.393043,2
-1.07656,-1.849812,-1.51157,1.063228,2.098888,2
-0.261827,-0.648245,0.911958,-1.051901,0.48879,2
-0.304261,1.56771,0.052398,0.803825,-0.859688,2
-0.595237,-0.585449,0.008231,1.354557,-0.138041,2
-0.373368,-0.932032,1.20867,0.92488,-0.835106,2
-0.484908,-0.794365,0.410265,0.859697,0.834689,2
-0.00601,-1.116795,1.691111,-1.396441,-0.829839,2
-0.853478,-0.802818,0.487274,0.722679,-0.975573,2
-0.336996,-0.491256,1.462348,-1.14635,0.525663,2
0.235258,1.271847,0.867791,-1.037268,-0.422486,2
-0.478846,-0.62047,0.001436,1.099145,1.737186,2
0.141903,1.326189,0.970848,0.159975,-0.443556,2
-0.487333,-0.835423,0.158852,1.057907,-0.138041,2
-0.754061,-0.16158,-0.16051,1.053916,1.321054,2
0.500773,0.031637,0.455565,0.048232,0.281602,2
-0.443687,0.291272,1.070507,0.745294,1.598476,2
-0.830443,-0.962222,0.127143,1.129742,2.148051,2
-0.85954,-0.863198,-0.477607,0.621578,-0.138041,2
0.582004,-0.035989,0.176972,0.278369,2.553648,2
-0.741937,-1.146986,-0.152582,1.858729,2.172633,2
-0.821956,-0.747268,0.178105,1.995747,-0.138041,2
-0.391554,-0.597525,1.55861,-1.335249,1.127913,2
-0.804982,-0.032366,-0.238651,0.862357,1.756501,2
-0.598874,-0.535937,0.865526,1.17231,3.28583,2
-0.499457,1.635336,1.421578,-1.070525,-0.464626,2
0.592916,1.320151,0.593728,-0.962773,-0.364544,2
-0.654645,-0.703795,0.333256,0.698734,-0.138041,2
-0.504307,-1.08902,1.252837,0.976761,-1.409263,2
-0.340633,-0.188147,0.924415,-1.207543,-0.606848,2
-0.473997,-0.916333,1.441963,0.444653,0.650327,2
-0.410952,-0.905465,0.678665,1.568731,-1.855244,2
-0.689804,-0.444159,0.142998,2.546479,-0.138041,2
0.23647,-0.927201,1.128264,0.596303,-0.557685,2
-0.25819,1.137803,0.805504,1.159008,-0.622651,2
-0.851054,-0.668774,-0.10615,1.578043,-1.679661,2
-0.298199,-0.634961,1.439698,-1.122405,0.989202,2
-0.727389,0.00507,0.080711,0.761257,0.859271,2
0.315276,0.994098,1.150913,-1.063874,-0.440044,2
-0.811044,-1.047962,0.015026,2.409461,-1.354832,2
-0.735875,-0.813687,-0.086898,1.256117,2.067283,2
0.111593,-0.270264,-0.171835,0.544423,1.314031,2
-0.2788,-0.727947,0.778324,0.114746,0.522151,2
0.351648,1.12935,1.020677,-1.005342,-0.392637,2
-0.317597,-0.800403,0.947065,1.07121,1.061191,2
-0.691017,-0.356004,1.49519,0.894284,-0.138041,2
-0.34427,-0.462274,1.158841,-1.665156,1.983003,2
0.018238,0.950624,0.215477,1.135063,-0.9387,2
-0.156348,-0.788327,1.103349,1.205567,0.878585,2
-0.635246,-0.353589,0.900633,-1.139699,0.564291,2
0.594128,-0.592695,1.149781,1.673822,-0.864955,2
-0.390341,-0.493671,1.491793,0.82777,1.073482,2
-0.751637,-0.814894,0.760204,0.295662,2.170877,2
-0.060568,1.126934,1.190551,0.158645,-0.478673,2
-0.83893,-0.889766,0.131673,1.789555,-0.138041,2
-0.760123,-0.749684,-0.302071,0.440662,2.002317,2
0.294665,0.414448,1.024075,-1.296671,-0.494475,2
-0.915311,-1.17476,-0.085765,0.066856,-0.924654,2
-0.449749,-0.705002,0.591463,0.843734,3.493018,2
-0.266676,2.171513,0.190562,0.254424,-0.585778,2
-0.504307,-0.200223,1.8406,-1.444331,-0.138041,2
-0.846204,-0.626508,-0.475342,1.091164,-0.138041,2
-0.663131,-0.528692,1.02181,0.653505,-0.79999,2
-0.734663,-0.35842,1.905152,-1.568046,2.295541,2
-0.515219,1.733152,-1.52969,1.578043,-0.9387,2
-0.453386,-0.463481,0.800974,0.799835,1.981247,2
-0.203632,1.748851,0.146395,0.670798,-0.701663,2
-0.453386,-0.543183,1.429506,1.387814,-0.138041,2
-0.482484,-0.70621,1.201875,0.658826,2.51502,2
-0.863178,-0.769005,0.526912,0.72534,-0.138041,2
-0.612211,-0.717078,-0.457222,0.947495,1.019051,2
-0.631609,0.491734,0.828154,1.426392,-1.203831,2
0.69597,0.434977,1.041062,-1.099791,-0.415463,2
-0.358819,-0.538353,1.139588,1.159008,1.192879,2
-1.07656,-0.904257,0.053531,1.387814,-1.142377,2
-0.780734,-0.858368,-1.715418,-1.972448,1.682756,2
-0.30911,-0.109653,1.118071,-1.187589,-0.540127,2
-0.814682,-0.765382,-0.111813,0.6269,-1.124818,2
-0.761336,-0.56975,0.600523,1.768271,-1.224901,2
-0.4352,-0.057726,-0.313396,-1.196901,-0.138041,2
-0.610998,-0.084293,1.999148,-1.379147,-1.045806,2
-0.642521,-0.470727,0.942535,2.970835,-1.535683,2
-0.740725,-0.525069,0.552959,1.853408,-1.433845,2
-0.417014,-0.293209,0.722832,0.517817,3.20155,2
-0.844992,-0.688096,-0.41532,-1.509514,-0.138041,2
-0.550378,-0.462274,0.15319,1.476942,-0.138041,2
-0.623122,-0.79678,0.069386,2.025013,-1.25475,2
-0.523705,-0.947731,0.99463,3.107853,-1.23368,2
-0.50067,-0.293209,0.477082,2.192627,-0.138041,2
-0.710415,-0.864406,-0.161642,1.2202,-0.138041,2
-0.841354,-0.834216,0.133938,0.649514,-0.138041,2
-0.847416,-0.985166,-0.497992,-0.953461,1.44923,2
-0.745575,-1.02381,-0.125402,1.503547,3.11727,2
-0.659494,-0.369288,1.944789,1.081852,1.44923,2
-0.745575,-1.016564,-0.067646,1.894647,2.825802,2
-0.847416,-0.906672,0.133938,-1.458964,-0.138041,2
-0.464298,-0.82697,0.330991,2.547809,-0.138041,2
-0.457023,-0.767798,1.582392,0.686762,0.936527,2
-0.118763,0.258667,1.298137,0.461946,2.141028,2
-0.644945,-0.537145,0.321931,0.908917,-0.750826,2
-0.802558,-0.744853,-0.346238,0.4819,-0.138041,2
-0.848629,-0.778666,0.114685,2.445379,-1.481252,2
-1.108083,-1.991101,-1.586314,1.880014,-0.138041,2
-0.570989,-0.21713,0.702447,0.944834,1.069971,2
-0.265464,0.176549,1.939126,-1.462954,-0.615627,2
-0.261827,-0.854745,0.853069,0.685431,0.769723,2
-0.364881,-0.976713,0.645823,1.22153,3.399959,2
-0.563715,-0.306493,0.95386,0.58034,-0.731512,2
-0.733451,-0.621677,0.16678,2.424094,-2.044874,2
-0.452174,-0.807649,1.453288,0.645523,1.031342,2
0.936025,-0.18694,0.534839,0.439331,0.978667,2
-0.868027,-0.994827,-0.161642,1.922582,-1.537439,2
